# started on Sun Oct  9 01:17:34 2022

2046209.97,msec,task-clock,2046209965266,100.00,2.200,CPUs utilized
10602150647702,,cpu_core/cycles/,2053880811872,100.00,5.181,G/sec
<not counted>,,cpu_atom/cycles/,0,0.00,,
18337569074830,,cpu_core/instructions/,2053880811872,100.00,8.962,G/sec
<not counted>,,cpu_atom/instructions/,0,0.00,,
12207945,,context-switches,2046209965266,100.00,5.966,K/sec
36558,,cpu-migrations,2046209965266,100.00,17.866,/sec
37638011,,page-faults,2046209965266,100.00,18.394,K/sec
3685556430560,,cpu_core/branches/,2053880811872,100.00,1.801,G/sec
<not counted>,,cpu_atom/branches/,0,0.00,,
27828532142,,cpu_core/branch-misses/,2053880811872,100.00,13.600,M/sec
<not counted>,,cpu_atom/branch-misses/,0,0.00,,
209153315594,,cpu_core/cache-references/,2053880811872,100.00,102.215,M/sec
<not counted>,,cpu_atom/cache-references/,0,0.00,,
44524006107,,cpu_core/cache-misses/,2053880811872,100.00,21.759,M/sec
<not counted>,,cpu_atom/cache-misses/,0,0.00,,
930291859256,ns,duration_time,930291859256,100.00,454.641,M/sec
