# started on Sun Oct  9 07:59:28 2022

1922026.53,msec,task-clock,1922026534020,100.00,1.000,CPUs utilized
8974714279525,,cycles,1200921092166,62.50,4.669,GHz
21633330941259,,instructions,1200964724053,62.50,2.41,insn per cycle
,,,,,0.00,stalled cycles per insn
179096,,context-switches,1922026534020,100.00,93.181,/sec
5645,,cpu-migrations,1922026534020,100.00,2.937,/sec
4245549,,page-faults,1922026534020,100.00,2.209,K/sec
69018892898,,stalled-cycles-frontend,1200994946099,62.50,0.77,frontend cycles idle
16077936779,,stalled-cycles-backend,1201009280326,62.50,0.18,backend cycles idle
4477486211248,,branches,1201009542405,62.50,2.330,G/sec
9788070846,,branch-misses,1201010649043,62.50,0.22,of all branches
733681515138,,cache-references,1200965276233,62.50,381.723,M/sec
252551285264,,cache-misses,1200922309050,62.50,34.422,of all cache refs
1921532685261,ns,duration_time,1921532685261,100.00,999.743,M/sec
