# started on Sun Oct  9 06:02:32 2022

4558162.39,msec,task-clock,4558162390960,100.00,2.555,CPUs utilized
20454593884064,,cycles,2863741793223,62.62,4.487,GHz
26292403575030,,instructions,2863062228372,62.62,1.29,insn per cycle
,,,,,0.01,stalled cycles per insn
47150799,,context-switches,4558162390960,100.00,10.344,K/sec
52860,,cpu-migrations,4558162390960,100.00,11.597,/sec
44637535,,page-faults,4558162390960,100.00,9.793,K/sec
65123934957,,stalled-cycles-frontend,2863370408833,62.63,0.32,frontend cycles idle
224340162233,,stalled-cycles-backend,2864407903377,62.64,1.10,backend cycles idle
5515142740165,,branches,2864403624397,62.64,1.210,G/sec
43580565846,,branch-misses,2864777528290,62.65,0.79,of all branches
1129440947785,,cache-references,2865441344602,62.66,247.784,M/sec
237784823885,,cache-misses,2864872882921,62.65,21.053,of all cache refs
1784206130528,ns,duration_time,1784206130528,100.00,391.431,M/sec
