# started on Tue May 23 11:44:56 2023

1474353.29,msec,task-clock,1474353290275,100.00,2.389,CPUs utilized
7447261155596,,cycles,925425501600,62.74,5.051,GHz
11154176088124,,instructions,925119869821,62.71,1.50,insn per cycle
,,,,0.01,stalled cycles per insn
12780068,,context-switches,1474353290275,100.00,8.668,K/sec
13677,,cpu-migrations,1474353290275,100.00,9.277,/sec
3025170,,page-faults,1474353290275,100.00,2.052,K/sec
64666273201,,stalled-cycles-frontend,924795818711,62.68,0.87,frontend cycles idle
66732527970,,stalled-cycles-backend,925267649604,62.70,0.90,backend cycles idle
2384788991396,,branches,925642749965,62.72,1.618,G/sec
29012223240,,branch-misses,925933633690,62.74,1.22,of all branches
382605638392,,cache-references,925740721218,62.74,259.507,M/sec
45172801617,,cache-misses,925775345016,62.76,11.807,of all cache refs
617198359736,ns,duration_time,617198359736,100.00,418.623,M/sec
