# started on Tue May 23 12:24:36 2023

1139626.36,msec,task-clock,1139626361142,100.00,2.313,CPUs utilized
5460019144502,,cycles,714597259909,62.65,4.791,GHz
9135714351723,,instructions,714660337922,62.67,1.67,insn per cycle
,,,,0.00,stalled cycles per insn
6830728,,context-switches,1139626361142,100.00,5.994,K/sec
21324,,cpu-migrations,1139626361142,100.00,18.711,/sec
2250364,,page-faults,1139626361142,100.00,1.975,K/sec
36744297202,,stalled-cycles-frontend,714050253174,62.62,0.67,frontend cycles idle
39102914432,,stalled-cycles-backend,713968773787,62.60,0.72,backend cycles idle
1870798833729,,branches,714342677734,62.60,1.642,G/sec
18700849455,,branch-misses,715672937278,62.73,1.00,of all branches
265833896083,,cache-references,715599991046,62.74,233.264,M/sec
31538490799,,cache-misses,715258849315,62.69,11.864,of all cache refs
492709818052,ns,duration_time,492709818052,100.00,432.343,M/sec
