# started on Tue May 23 10:47:07 2023

20596.05,msec,task-clock,20596045334,100.00,0.870,CPUs utilized
113171138817,,cycles,12872832526,62.59,5.495,GHz
346642723836,,instructions,12865234418,62.53,3.06,insn per cycle
,,,,0.00,stalled cycles per insn
776,,context-switches,20596045334,100.00,37.677,/sec
24,,cpu-migrations,20596045334,100.00,1.165,/sec
972787,,page-faults,20596045334,100.00,47.232,K/sec
495877631,,stalled-cycles-frontend,12853502471,62.53,0.44,frontend cycles idle
557100737,,stalled-cycles-backend,12855510046,62.57,0.49,backend cycles idle
69343613850,,branches,12874680084,62.66,3.367,G/sec
269661788,,branch-misses,12883698368,62.65,0.39,of all branches
5361301037,,cache-references,12878825006,62.66,260.307,M/sec
410519433,,cache-misses,12874577571,62.62,7.657,of all cache refs
23669737311,ns,duration_time,23669737311,100.00,1.149,G/sec
