# started on Tue May 23 11:28:12 2023

1805404.24,msec,task-clock,1805404235275,100.00,2.441,CPUs utilized
9046147227800,,cycles,1132753613657,62.76,5.011,GHz
13674787800360,,instructions,1132347783862,62.75,1.51,insn per cycle
,,,,0.01,stalled cycles per insn
12516752,,context-switches,1805404235275,100.00,6.933,K/sec
20168,,cpu-migrations,1805404235275,100.00,11.171,/sec
3550631,,page-faults,1805404235275,100.00,1.967,K/sec
91562899049,,stalled-cycles-frontend,1132616688123,62.77,1.01,frontend cycles idle
81357324069,,stalled-cycles-backend,1132948259310,62.78,0.90,backend cycles idle
3003663041428,,branches,1133174890966,62.79,1.664,G/sec
25994725494,,branch-misses,1132338074249,62.74,0.87,of all branches
497445092230,,cache-references,1131932276498,62.73,275.531,M/sec
57189502977,,cache-misses,1131801223140,62.73,11.497,of all cache refs
739626911609,ns,duration_time,739626911609,100.00,409.674,M/sec
