# started on Tue May 23 10:28:17 2023

2398392.87,msec,task-clock,2398392872391,100.00,2.124,CPUs utilized
12242636150105,,cycles,1504608976359,62.59,5.105,GHz
20647198467906,,instructions,1504496227788,62.59,1.69,insn per cycle
,,,,0.00,stalled cycles per insn
13475975,,context-switches,2398392872391,100.00,5.619,K/sec
9851,,cpu-migrations,2398392872391,100.00,4.107,/sec
2425096,,page-faults,2398392872391,100.00,1.011,K/sec
39777343500,,stalled-cycles-frontend,1504981375052,62.60,0.32,frontend cycles idle
45969102862,,stalled-cycles-backend,1504362282085,62.57,0.38,backend cycles idle
4152677135367,,branches,1504365161767,62.57,1.731,G/sec
31325224343,,branch-misses,1504462378245,62.58,0.75,of all branches
455617232171,,cache-references,1504255165445,62.56,189.968,M/sec
76927126636,,cache-misses,1503950244554,62.55,16.884,of all cache refs
1129333945862,ns,duration_time,1129333945862,100.00,470.871,M/sec
