# started on Sun Oct  9 08:00:41 2022

2188590.40,msec,task-clock,2188590404335,100.00,2.297,CPUs utilized
7746933991023,,cycles,1372933446715,62.69,3.540,GHz
9541272818532,,instructions,1372190080340,62.65,1.23,insn per cycle
,,,,,0.01,stalled cycles per insn
12703009,,context-switches,2188590404335,100.00,5.804,K/sec
14240,,cpu-migrations,2188590404335,100.00,6.506,/sec
19377703,,page-faults,2188590404335,100.00,8.854,K/sec
22918880540,,stalled-cycles-frontend,1371468749801,62.63,0.30,frontend cycles idle
98896060244,,stalled-cycles-backend,1373121987437,62.71,1.28,backend cycles idle
2017567797298,,branches,1374332186161,62.77,921.857,M/sec
23276957341,,branch-misses,1374180538251,62.75,1.15,of all branches
427498134118,,cache-references,1373758406848,62.72,195.330,M/sec
89810892349,,cache-misses,1374190089052,62.75,21.008,of all cache refs
952863827729,ns,duration_time,952863827729,100.00,435.378,M/sec
