# started on Sun Oct  9 04:53:04 2022

1476112.86,msec,task-clock,1476112860098,100.00,2.523,CPUs utilized
5203768548808,,cycles,927427828198,62.86,3.525,GHz
7265735550122,,instructions,926954023907,62.82,1.40,insn per cycle
,,,,,0.01,stalled cycles per insn
9598565,,context-switches,1476112860098,100.00,6.503,K/sec
8053,,cpu-migrations,1476112860098,100.00,5.456,/sec
17489426,,page-faults,1476112860098,100.00,11.848,K/sec
15229546566,,stalled-cycles-frontend,926252972078,62.77,0.29,frontend cycles idle
62378139603,,stalled-cycles-backend,925805486394,62.74,1.20,backend cycles idle
1518275554921,,branches,926220134214,62.78,1.029,G/sec
11749950489,,branch-misses,926556848760,62.80,0.77,of all branches
283948193137,,cache-references,926863004712,62.82,192.362,M/sec
56488317547,,cache-misses,927415383487,62.85,19.894,of all cache refs
585174734819,ns,duration_time,585174734819,100.00,396.430,M/sec
