# started on Tue Oct 25 03:19:11 2022

1475949.83,msec,task-clock,1475949829864,100.00,2.207,CPUs utilized
8217762395362,,cycles,1482836081386,100.00,5.568,GHz
13613717483351,,instructions,1482836081386,100.00,1.66,insn per cycle
14953188,,context-switches,1475949829864,100.00,10.131,K/sec
75684,,cpu-migrations,1475949829864,100.00,51.278,/sec
25073651,,page-faults,1475949829864,100.00,16.988,K/sec
<not supported>,,stalled-cycles-frontend,0,100.00,,
<not supported>,,stalled-cycles-backend,0,100.00,,
2935093287801,,branches,1482836081386,100.00,1.989,G/sec
21976165263,,branch-misses,1482836081386,100.00,0.75,of all branches
106821293804,,cache-references,1482836081386,100.00,72.375,M/sec
34978574255,,cache-misses,1482836081386,100.00,32.745,of all cache refs
668769114387,ns,duration_time,668769114387,100.00,453.111,M/sec
