# started on Tue Oct 25 02:28:57 2022

2927670.60,msec,task-clock,2927670598106,100.00,2.579,CPUs utilized
16251091791035,,cycles,2950443256169,100.00,5.551,GHz
26313592234452,,instructions,2950443256169,100.00,1.62,insn per cycle
48758450,,context-switches,2927670598106,100.00,16.654,K/sec
474661,,cpu-migrations,2927670598106,100.00,162.129,/sec
44521119,,page-faults,2927670598106,100.00,15.207,K/sec
<not supported>,,stalled-cycles-frontend,0,100.00,,
<not supported>,,stalled-cycles-backend,0,100.00,,
5510164682101,,branches,2950443256169,100.00,1.882,G/sec
35978293660,,branch-misses,2950443256169,100.00,0.65,of all branches
246430610957,,cache-references,2950443256169,100.00,84.173,M/sec
85721069415,,cache-misses,2950443256169,100.00,34.785,of all cache refs
1135074896546,ns,duration_time,1135074896546,100.00,387.706,M/sec
