# started on Tue Oct 25 02:22:38 2022

64386.93,msec,task-clock,64386931496,100.00,1.018,CPUs utilized
360572427224,,cycles,64388670036,100.00,5.600,GHz
1421100248331,,instructions,64388670036,100.00,3.94,insn per cycle
3572,,context-switches,64386931496,100.00,55.477,/sec
63,,cpu-migrations,64386931496,100.00,0.978,/sec
1061877,,page-faults,64386931496,100.00,16.492,K/sec
<not supported>,,stalled-cycles-frontend,0,100.00,,
<not supported>,,stalled-cycles-backend,0,100.00,,
268712383749,,branches,64388670036,100.00,4.173,G/sec
582761409,,branch-misses,64388670036,100.00,0.22,of all branches
969970930,,cache-references,64388670036,100.00,15.065,M/sec
245792360,,cache-misses,64388670036,100.00,25.340,of all cache refs
63221692635,ns,duration_time,63221692635,100.00,981.903,M/sec
