# started on Sun Oct  9 05:53:46 2022

6074938.18,msec,task-clock,6074938178421,100.00,2.674,CPUs utilized
21628714424372,,cycles,3818353379227,62.63,3.560,GHz
26257420771434,,instructions,3817750834025,62.62,1.21,insn per cycle
,,,,,0.01,stalled cycles per insn
49361794,,context-switches,6074938178421,100.00,8.125,K/sec
38215,,cpu-migrations,6074938178421,100.00,6.291,/sec
44586909,,page-faults,6074938178421,100.00,7.339,K/sec
68824138210,,stalled-cycles-frontend,3816467140478,62.60,0.32,frontend cycles idle
257528156616,,stalled-cycles-backend,3817423537218,62.62,1.19,backend cycles idle
5498000523162,,branches,3817846809990,62.63,905.030,M/sec
43700652251,,branch-misses,3818655466954,62.64,0.79,of all branches
1123001775679,,cache-references,3818716040521,62.64,184.858,M/sec
239644081911,,cache-misses,3819862650442,62.66,21.340,of all cache refs
2271515179211,ns,duration_time,2271515179211,100.00,373.916,M/sec
